evaluation,mape
2.000000000000000000e+00,7.632803584121095053e-01
1.000000000000000000e+01,6.128766086853788542e-01
2.000000000000000000e+01,5.604380452091857201e-01
3.000000000000000000e+01,5.521105686492636666e-01
4.000000000000000000e+01,5.463509153125234441e-01
5.000000000000000000e+01,5.468296503045562140e-01
6.000000000000000000e+01,5.487567138642712727e-01
7.000000000000000000e+01,5.267197447013528544e-01
8.000000000000000000e+01,5.264758713872026430e-01
9.000000000000000000e+01,5.264932982496418612e-01
1.000000000000000000e+02,5.210844735050857990e-01
