evaluation,mape
2.000000000000000000e+00,6.781098618058983840e-01
1.000000000000000000e+01,2.876024628532786731e-01
2.000000000000000000e+01,1.876840752653178845e-01
3.000000000000000000e+01,1.770717294633684658e-01
4.000000000000000000e+01,1.713691324660553683e-01
5.000000000000000000e+01,1.587992199337831534e-01
6.000000000000000000e+01,1.405149024432928995e-01
7.000000000000000000e+01,1.167417241729385158e-01
8.000000000000000000e+01,9.990734671493095576e-02
9.000000000000000000e+01,7.027054942355155653e-02
1.000000000000000000e+02,5.718973638394941189e-02
