# evaluation,mean,std
2.000000000000000000e+00 7.791384153863538664e-01 9.814148484267212758e-02
1.000000000000000000e+01 6.141965219884075733e-01 1.815851186715931320e-01
2.000000000000000000e+01 5.333628403210887159e-01 1.823204437639210918e-01
3.000000000000000000e+01 4.739478187733121017e-01 1.938455407676538400e-01
4.000000000000000000e+01 4.296063577860552707e-01 2.124987208542491457e-01
5.000000000000000000e+01 3.954099580405133207e-01 2.137022287361930173e-01
6.000000000000000000e+01 3.499286341212272666e-01 2.201579773400001716e-01
7.000000000000000000e+01 3.290133592636507176e-01 2.269447871058844490e-01
8.000000000000000000e+01 3.104064907208775037e-01 2.299305172912667339e-01
9.000000000000000000e+01 2.972637525129613878e-01 2.364918270061262817e-01
1.000000000000000000e+02 2.848824233479237966e-01 2.360322881210141222e-01
