controllable,dynamic,output
9.416902908580112808e+00,-2.878710333518421649e+00,4.721188011420695574e+01
-3.879749298095703125e+00,-2.176492214202880859e+00,4.485126018524169922e+00
4.776351928710937500e+00,-9.739636778831481934e-01,5.969093799591064453e+00
3.537388801574707031e+00,5.130962133407592773e-01,1.344869375228881836e+00
-5.383105754852294922e+00,-7.307784557342529297e-01,1.859639358520507812e+01
2.256592750549316406e+00,-1.492861390113830566e+00,2.198681831359863281e+00
4.562087059020996094e-01,-1.216490149497985840e+00,5.855858922004699707e-01
7.489633560180664062e+00,-2.523728370666503906e+00,5.529112339019775391e+00
-1.545428752899169922e+00,-1.437536835670471191e+00,4.617525100708007812e+00
7.000024795532226562e+00,-1.277230024337768555e+00,1.019978904724121094e+01
5.406249046325683594e+00,-1.252513766288757324e+00,1.305785369873046875e+01
-6.105040550231933594e+00,-2.244503974914550781e+00,3.580004501342773438e+01
-3.589713811874389648e+00,-1.417393922805786133e+00,5.460785865783691406e+00
-5.465512275695800781e+00,-5.911920070648193359e-01,2.064896774291992188e+01
3.431860923767089844e+00,-3.559691309928894043e-01,1.651178359985351562e+00
-7.426076412200927734e+00,9.932929873466491699e-01,2.145682334899902344e+01
-4.975351333618164062e+00,7.561932206153869629e-01,9.360659599304199219e+00
-2.694480895996093750e+00,-3.395598232746124268e-01,8.735437393188476562e+00
1.107366561889648438e+00,-3.031901121139526367e-01,2.034236192703247070e-01
6.753914833068847656e+00,-5.699663162231445312e-01,1.315153121948242188e+01
6.509147644042968750e+00,-6.712830811738967896e-02,1.556096363067626953e+01
-3.436296939849853516e+00,1.057272791862487793e+00,5.935285091400146484e+00
1.332863807678222656e+00,6.967990994453430176e-01,1.435114890336990356e-01
-5.214508533477783203e+00,1.587032794952392578e+00,1.437782096862792969e+01
1.786169052124023438e+00,1.872756481170654297e+00,8.526111841201782227e-01
-3.398400783538818359e+00,1.952174425125122070e+00,6.281548023223876953e+00
2.832603454589843750e-02,7.312406897544860840e-01,5.745302438735961914e-01
3.154944419860839844e+00,-6.696418523788452148e-01,2.039662122726440430e+00
-2.767289638519287109e+00,-1.833705186843872070e+00,9.490769386291503906e+00
7.743005752563476562e-01,-2.704419136047363281e+00,1.081035017967224121e+00
4.446695327758789062e+00,-4.036708831787109375e+00,6.216922760009765625e+00
-3.428401470184326172e+00,-5.151765823364257812e+00,8.481279373168945312e+00
5.238132476806640625e+00,-5.376596450805664062e+00,1.414112949371337891e+01
-5.761649608612060547e+00,-5.513657569885253906e+00,3.177947425842285156e+01
-6.581025123596191406e+00,-5.899012088775634766e+00,4.343327331542968750e+01
-6.759713172912597656e+00,-6.162309646606445312e+00,4.240855789184570312e+01
-6.724833488464355469e+00,-5.367552757263183594e+00,3.986195755004882812e+01
