evaluation,mae
2.000000000000000000e+00,3.175906867980956960e+01
1.000000000000000000e+01,1.648055356979370245e+01
2.000000000000000000e+01,1.571619182586669972e+01
3.000000000000000000e+01,1.413824422836303718e+01
4.000000000000000000e+01,1.310238733291626012e+01
5.000000000000000000e+01,1.295321775436401346e+01
6.000000000000000000e+01,1.307820322036743121e+01
7.000000000000000000e+01,7.288414764404296697e+00
8.000000000000000000e+01,7.280566921234131073e+00
9.000000000000000000e+01,7.218858318328857493e+00
1.000000000000000000e+02,6.307845344543457244e+00
