evaluation,mae
2.000000000000000000e+00,3.386598294258117647e+01
1.000000000000000000e+01,3.278576137542724922e+01
2.000000000000000000e+01,2.880402964591980108e+01
3.000000000000000000e+01,2.765500991821289034e+01
4.000000000000000000e+01,2.425171731948852383e+01
5.000000000000000000e+01,2.422225945472717257e+01
6.000000000000000000e+01,2.067198457717895366e+01
7.000000000000000000e+01,1.514305032730102596e+01
8.000000000000000000e+01,8.920616302490234517e+00
9.000000000000000000e+01,7.245502243041991974e+00
1.000000000000000000e+02,7.263966140747069922e+00
