evaluation,mae
2.000000000000000000e+00,2.082239149093627972e+01
1.000000000000000000e+01,1.264874031066894489e+01
2.000000000000000000e+01,9.937776718139648580e+00
3.000000000000000000e+01,5.861901512145996307e+00
4.000000000000000000e+01,5.710627098083495667e+00
5.000000000000000000e+01,5.508032226562500355e+00
6.000000000000000000e+01,4.140890350341797088e+00
7.000000000000000000e+01,1.263718414306640669e+00
8.000000000000000000e+01,1.221557922363281312e+00
9.000000000000000000e+01,1.231915435791015589e+00
1.000000000000000000e+02,1.262622756958007741e+00
