evaluation,mae
2.000000000000000000e+00,3.414680747985839560e+01
1.000000000000000000e+01,3.202603273391723349e+01
2.000000000000000000e+01,3.028629817962646342e+01
3.000000000000000000e+01,2.950107719421386676e+01
4.000000000000000000e+01,2.545693363189697322e+01
5.000000000000000000e+01,2.573498355865478615e+01
6.000000000000000000e+01,2.531585567474365206e+01
7.000000000000000000e+01,2.612018360137939510e+01
8.000000000000000000e+01,2.370528384208679284e+01
9.000000000000000000e+01,1.431585081100463874e+01
1.000000000000000000e+02,1.133352611541748090e+01
