evaluation,mae
2.000000000000000000e+00,3.024791748046875028e+01
1.000000000000000000e+01,2.140380830764770437e+01
2.000000000000000000e+01,9.561755142211914915e+00
3.000000000000000000e+01,8.157801284790039631e+00
4.000000000000000000e+01,7.308344764709472585e+00
5.000000000000000000e+01,6.343281440734862997e+00
6.000000000000000000e+01,3.123222389221191442e+00
7.000000000000000000e+01,2.616663551330566495e+00
8.000000000000000000e+01,2.600700035095214968e+00
9.000000000000000000e+01,2.552813186645507937e+00
1.000000000000000000e+02,2.490703659057617259e+00
