controllable,dynamic,output
-6.496199607849121094e+00,-7.655969765824436557e+00,-4.584148788452148438e+01
-6.496199131011962891e+00,-9.639546998361881336e+00,-4.982940292358398438e+01
-6.496199607849121094e+00,-9.819062318173745751e+00,-5.177156448364257812e+01
-6.496199607849121094e+00,-7.048502890285783806e+00,-4.178737258911132812e+01
-6.496199607849121094e+00,-8.009297376792709144e+00,-4.786011505126953125e+01
-6.496199607849121094e+00,-7.829094458826050484e+00,-4.711660766601562500e+01
-6.496199607849121094e+00,-4.834109448198985248e+00,-3.998377990722656250e+01
-6.496199607849121094e+00,-6.630661329697430162e+00,-4.244793319702148438e+01
-6.496199607849121094e+00,-8.186137224144564684e+00,-4.782524108886718750e+01
-6.496199607849121094e+00,-5.944567241044282468e+00,-4.372084808349609375e+01
-6.496199607849121094e+00,-9.135490016653994516e+00,-4.442223358154296875e+01
-6.496199607849121094e+00,-4.243470267516556760e+00,-4.091270065307617188e+01
-6.496199607849121094e+00,-9.466427988035029273e+00,-4.762482833862304688e+01
-6.496199131011962891e+00,-9.545115387208635838e+00,-4.863109588623046875e+01
-6.496199607849121094e+00,-6.600214666899208993e+00,-4.257160949707031250e+01
-6.496199607849121094e+00,-5.627347352545861270e+00,-4.236752319335937500e+01
-6.496199607849121094e+00,-6.730643464634130879e+00,-4.208014678955078125e+01
-6.496199607849121094e+00,-6.222677661214377487e+00,-4.385325241088867188e+01
-6.496199607849121094e+00,-6.037383141636604833e+00,-4.389520263671875000e+01
-6.496199607849121094e+00,-9.188435219738146031e+00,-4.475503158569335938e+01
-6.496199607849121094e+00,-7.335800672189569660e+00,-4.315843582153320312e+01
-6.496199607849121094e+00,-5.403193039269018172e+00,-4.117540740966796875e+01
-6.496199607849121094e+00,-6.400274476155800585e+00,-4.337683868408203125e+01
-6.496199607849121094e+00,-9.308539616927415494e+00,-4.579854965209960938e+01
-6.496199607849121094e+00,-8.332933648217021982e+00,-4.724518966674804688e+01
-6.496199607849121094e+00,-5.701014801470570603e+00,-4.275339889526367188e+01
-6.496199607849121094e+00,-4.332525335295925650e+00,-4.082738876342773438e+01
-6.496199607849121094e+00,-6.293409212385558504e+00,-4.370690155029296875e+01
-6.496199607849121094e+00,-7.218757052508006922e+00,-4.241619110107421875e+01
-6.496199607849121094e+00,-8.968890283310564371e+00,-4.394126129150390625e+01
-6.496199607849121094e+00,-5.844229538064443119e+00,-4.339889144897460938e+01
-6.496199607849121094e+00,-5.159401367604472100e+00,-4.023198318481445312e+01
-6.496199607849121094e+00,-7.500373431434946170e+00,-4.449195098876953125e+01
-6.496199607849121094e+00,-8.588164708684548287e+00,-4.554838180541992188e+01
-6.496199607849121094e+00,-5.005972971801409876e+00,-3.996994781494140625e+01
-6.496199607849121094e+00,-9.983631037212267856e+00,-5.279030227661132812e+01
-6.496199607849121094e+00,-8.127643255989640991e+00,-4.792296218872070312e+01
-6.496199607849121094e+00,-8.515762973553984594e+00,-4.606423568725585938e+01
-6.496199607849121094e+00,-4.124013501203604548e+00,-4.093572235107421875e+01
-6.496199607849121094e+00,-7.793159972577441863e+00,-4.688779830932617188e+01
-6.496199607849121094e+00,-4.000092217738880684e+00,-4.084038162231445312e+01
-6.496199131011962891e+00,-4.500207245027333158e+00,-4.055080413818359375e+01
-6.496199607849121094e+00,-4.767482105876439391e+00,-4.005947875976562500e+01
-6.496199607849121094e+00,-6.945935282017623891e+00,-4.168977737426757812e+01
-6.496199607849121094e+00,-8.687665665671229220e+00,-4.488312149047851562e+01
-6.496199607849121094e+00,-7.118528699484551581e+00,-4.197583007812500000e+01
-6.496199607849121094e+00,-8.793476526851346620e+00,-4.431881713867187500e+01
-6.496199607849121094e+00,-5.105410920360299087e+00,-4.010831451416015625e+01
-6.496199607849121094e+00,-4.572048957569707639e+00,-4.040824890136718750e+01
-6.496199607849121094e+00,-5.325364172451776845e+00,-4.081415557861328125e+01
