controllable,dynamic,output
-6.496199607849121094e+00,1.905865953526792111e+00,-3.781673049926757812e+01
-6.496199607849121094e+00,2.592915584084131808e+00,-3.793032836914062500e+01
-6.496199607849121094e+00,2.182026280920863925e+00,-3.788296890258789062e+01
-6.496199607849121094e+00,-4.458398673066596096e+00,-4.062980651855468750e+01
-6.496199607849121094e+00,1.039077646486866513e+00,-3.771536254882812500e+01
-6.496199607849121094e+00,-5.790748592128119654e+00,-4.317922592163085938e+01
-6.496199607849121094e+00,-5.517245988220510711e+00,-4.176913070678710938e+01
-6.496199607849121094e+00,-3.635118879140435411e-01,-3.791371917724609375e+01
-6.496199607849121094e+00,-6.652527903719319902e+00,-4.236163711547851562e+01
-6.496199607849121094e+00,-6.363873272178035556e+00,-4.350182342529296875e+01
-6.496199607849121094e+00,1.472165529564374964e+00,-3.773556137084960938e+01
-6.496199607849121094e+00,-3.382946729867966962e+00,-3.930041122436523438e+01
-6.496199607849121094e+00,-3.843398097378973421e+00,-4.056063842773437500e+01
-6.496199607849121094e+00,1.642772240455682820e+00,-3.775960159301757812e+01
-6.496199607849121094e+00,-5.011896900722103254e+00,-3.997498703002929688e+01
-6.496199607849121094e+00,2.068843875754591721e+00,-3.785723876953125000e+01
-6.496199607849121094e+00,-3.545505330016168966e+00,-3.974428558349609375e+01
-6.496199607849121094e+00,-2.827061674408352321e+00,-3.869657516479492188e+01
-6.496199607849121094e+00,-7.463481535813887291e-02,-3.785863494873046875e+01
-6.496199607849121094e+00,1.983886567783157417e-01,-3.779181671142578125e+01
-6.496199607849121094e+00,-2.203335394586085627e+00,-3.893470764160156250e+01
-6.496199607849121094e+00,-1.080808103330916481e+00,-3.799021530151367188e+01
-6.496199607849121094e+00,-4.258624844535193077e+00,-4.090202331542968750e+01
-6.496199607849121094e+00,8.555012549769935859e-01,-3.771664047241210938e+01
-6.496199607849121094e+00,2.500805998040755540e+00,-3.792625427246093750e+01
-6.496199607849121094e+00,-5.709442443148990520e+00,-4.279584503173828125e+01
-6.496199607849121094e+00,-5.333781870423006666e+00,-4.085092163085937500e+01
-6.496199607849121094e+00,-1.191392084943016627e+00,-3.804172515869140625e+01
-6.496199607849121094e+00,-4.754046292459888079e+00,-4.007838821411132812e+01
-6.496199607849121094e+00,7.232387427845168304e-01,-3.772090530395507812e+01
-6.496199607849121094e+00,-2.063376860849770900e+00,-3.888251113891601562e+01
-6.496199607849121094e+00,2.693988101803963531e-01,-3.777636337280273438e+01
-6.496199607849121094e+00,-4.112113771122459127e+00,-4.093184661865234375e+01
-6.496199607849121094e+00,-6.227957988000805578e+00,-4.384461975097656250e+01
-6.496199607849121094e+00,-2.586602768243353445e+00,-3.881321716308593750e+01
-6.496199607849121094e+00,1.209285990977466696e+00,-3.771829223632812500e+01
-6.496199607849121094e+00,-4.935180979946979463e+00,-3.993966293334960938e+01
-6.496199607849121094e+00,-7.271408912915440226e-01,-3.793391036987304688e+01
-6.496199131011962891e+00,-1.342497471774771967e+00,-3.814827346801757812e+01
-6.496199607849121094e+00,-3.061510983204755121e+00,-3.875585556030273438e+01
-6.496199607849121094e+00,5.450515171963976613e-01,-3.773376083374023438e+01
-6.496199607849121094e+00,-2.907095927954819636e+00,-3.868952941894531250e+01
-6.496199607849121094e+00,-1.797231965690944122e-01,-3.788248825073242188e+01
-6.496199607849121094e+00,-8.899258501506732699e-01,-3.794511413574218750e+01
-6.496199607849121094e+00,-1.557418904687128069e+00,-3.836510086059570312e+01
-6.496199607849121094e+00,-2.334791682940823065e+00,-3.893022918701171875e+01
-6.496199607849121094e+00,-1.888336409671429905e+00,-3.874220275878906250e+01
-6.496199607849121094e+00,2.883038184103057233e+00,-3.794427871704101562e+01
-6.496199607849121094e+00,-3.660754446465182887e+00,-4.008020401000976562e+01
-6.496199607849121094e+00,-5.970030924424197138e+00,-4.378121185302734375e+01
