evaluation,mae
2.000000000000000000e+00,3.722546035289764177e+01
1.000000000000000000e+01,2.700024940490722614e+01
2.000000000000000000e+01,2.549118360519409165e+01
3.000000000000000000e+01,2.517321968078613281e+01
4.000000000000000000e+01,2.541491290092468347e+01
5.000000000000000000e+01,1.233320331573486328e+01
6.000000000000000000e+01,1.017321586608886719e+01
7.000000000000000000e+01,9.427757797241211435e+00
8.000000000000000000e+01,8.784790725708008452e+00
9.000000000000000000e+01,7.973734588623046626e+00
1.000000000000000000e+02,3.850228958129882972e+00
