controllable,dynamic,output
-6.496199607849121094e+00,-3.570658412844796459e+00,-3.981752395629882812e+01
-6.496199607849121094e+00,-5.307843521631671280e+00,-4.073962783813476562e+01
-6.496199607849121094e+00,-5.388978784963198265e+00,-4.110611343383789062e+01
-6.496199607849121094e+00,-6.832072796188638719e+00,-4.180973052978515625e+01
-6.496199607849121094e+00,-4.586871110690721842e+00,-4.037858963012695312e+01
-6.496199607849121094e+00,-2.346910840983525759e+00,-3.892737960815429688e+01
-6.496199607849121094e+00,-7.435313377686602720e+00,-4.393723297119140625e+01
-6.496199607849121094e+00,-4.551235257166901249e-01,-3.792306900024414062e+01
-6.496199607849121094e+00,-1.631291781254005535e+00,-3.845109939575195312e+01
-6.496199607849121094e+00,5.453743017602192822e-01,-3.773372650146484375e+01
-6.496199607849121094e+00,-2.865548587484981091e+00,-3.869021224975585938e+01
-6.496199607849121094e+00,-1.192042655739038892e+00,-3.804209518432617188e+01
-6.496199607849121094e+00,-2.731124045999476557e+00,-3.873154067993164062e+01
-6.496199607849121094e+00,-5.753126988579356116e+00,-4.300829315185546875e+01
-6.496199607849121094e+00,-6.719712980990049545e+00,-4.211641693115234375e+01
-6.496199607849121094e+00,1.483715119236475033e-01,-3.780350875854492188e+01
-6.496199607849121094e+00,-1.036066026642538773e+00,-3.797519683837890625e+01
-6.496199607849121094e+00,-1.195214307555403366e-02,-3.784325027465820312e+01
-6.496199607849121094e+00,-7.090641389426215468e+00,-4.188879776000976562e+01
-6.496199607849121094e+00,1.038931895917530213e+00,-3.771536254882812500e+01
-6.496199607849121094e+00,-3.925352456724128913e+00,-4.072690582275390625e+01
-6.496199607849121094e+00,-3.343560593510331636e+00,-3.920576858520507812e+01
-6.496199607849121094e+00,-7.674017577142084434e+00,-4.599119186401367188e+01
-6.496199607849121094e+00,-7.352270025256222752e+00,-4.327947998046875000e+01
-6.496199607849121094e+00,1.231178883355180886e+00,-3.771902847290039062e+01
-6.496199607849121094e+00,-8.634306225448895589e-01,-3.794212722778320312e+01
-6.496199607849121094e+00,-4.163385129079857805e+00,-4.094047164916992188e+01
-6.496199607849121094e+00,-3.687035854404586033e+00,-4.015536880493164062e+01
-6.496199607849121094e+00,-7.966052948811358725e+00,-4.774975967407226562e+01
-6.496199607849121094e+00,-5.692227690325602829e+00,-4.270869827270507812e+01
-6.496199607849121094e+00,-4.318858717720751805e+00,-4.084386062622070312e+01
-6.496199131011962891e+00,-1.860703047836177682e+00,-3.871412277221679688e+01
-6.496199607849121094e+00,4.806362587029990863e-01,-3.774106979370117188e+01
-6.496199607849121094e+00,-8.730106047851460715e+00,-4.463375473022460938e+01
-6.496199607849121094e+00,1.394000303351148773e+00,-3.772823715209960938e+01
-6.496199607849121094e+00,-8.307649803620160256e+00,-4.737524795532226562e+01
-6.496199607849121094e+00,-2.136901492680824077e+00,-3.891728210449218750e+01
-6.496199607849121094e+00,-6.145093338583647480e+00,-4.393392181396484375e+01
-6.496199607849121094e+00,-8.551130011447705570e+00,-4.581157684326171875e+01
-6.496199607849121094e+00,-2.430495558732356898e+00,-3.889821243286132812e+01
-6.496199607849121094e+00,-6.529495653754236351e+00,-4.286633300781250000e+01
-6.496199607849121094e+00,9.414755665637173365e-01,-3.771548461914062500e+01
-6.496199607849121094e+00,-4.735710989162241979e+00,-4.010588836669921875e+01
-6.496199607849121094e+00,-8.229559856595031420e+00,-4.770058822631835938e+01
-6.496199607849121094e+00,-1.376269383714620709e+00,-3.817776489257812500e+01
-6.496199607849121094e+00,-6.371410950262461625e+00,-4.347689056396484375e+01
-6.496199607849121094e+00,-2.989302565127438527e-01,-3.790457916259765625e+01
-6.496199607849121094e+00,-5.063520134254211769e+00,-4.003596115112304688e+01
-6.496199607849121094e+00,-7.274909015555710567e-01,-3.793392181396484375e+01
-6.496199607849121094e+00,-3.149431384268717160e+00,-3.884959030151367188e+01
