controllable,dynamic,output
9.208286541023163352e+00,-3.363039835802772437e+00,4.127889565931881322e+01
7.309362411499023438e+00,-3.138944387435913086e+00,7.130390167236328125e+00
-2.779286384582519531e+00,-3.393397569656372070e+00,1.012318897247314453e+01
-1.283688068389892578e+00,-3.870688199996948242e+00,5.838744163513183594e+00
-4.281380653381347656e+00,-2.751571178436279297e+00,3.464826822280883789e+00
2.790854454040527344e+00,-2.341835498809814453e+00,3.288561582565307617e+00
-7.193130493164062500e+00,-1.390837788581848145e+00,2.830413818359375000e+01
-6.852970600128173828e+00,-7.356962561607360840e-01,3.517626571655273438e+01
-6.663321495056152344e+00,3.360188305377960205e-01,3.715221023559570312e+01
-6.879491329193115234e+00,1.819776415824890137e+00,3.462156677246093750e+01
-6.444530487060546875e+00,1.290567398071289062e+00,3.766368103027343750e+01
-6.426028251647949219e+00,5.164702534675598145e-01,3.763022994995117188e+01
-6.417546272277832031e+00,-8.282138109207153320e-01,3.780522537231445312e+01
-6.404590606689453125e+00,-1.367042064666748047e+00,3.798826217651367188e+01
-6.452686786651611328e+00,-2.329043626785278320e+00,3.889036560058593750e+01
-6.500448226928710938e+00,-2.619360685348510742e+00,3.879304504394531250e+01
-6.541999816894531250e+00,-2.384105443954467773e+00,3.887056350708007812e+01
-6.571498870849609375e+00,-3.869505643844604492e+00,4.049395751953125000e+01
-6.524891853332519531e+00,-5.360374927520751953e+00,4.095298767089843750e+01
-6.538610458374023438e+00,-6.683613777160644531e+00,4.220462799072265625e+01
-6.560189723968505859e+00,-6.076136112213134766e+00,4.384022140502929688e+01
-6.536305427551269531e+00,-4.832928180694580078e+00,3.994972229003906250e+01
-6.631842136383056641e+00,-4.095814228057861328e+00,4.052207565307617188e+01
-6.640571117401123047e+00,-2.801732540130615234e+00,3.824728012084960938e+01
-6.399284839630126953e+00,-3.765908956527709961e+00,4.016831970214843750e+01
-6.348866462707519531e+00,-3.066061973571777344e+00,3.829396820068359375e+01
-6.700013160705566406e+00,-3.649730682373046875e+00,3.913989257812500000e+01
-6.369076728820800781e+00,-3.395437002182006836e+00,3.898413848876953125e+01
-6.775939464569091797e+00,-3.417971849441528320e+00,3.768379211425781250e+01
-6.210545063018798828e+00,-3.044620990753173828e+00,3.703083419799804688e+01
-6.578958988189697266e+00,-3.619728088378906250e+00,3.981132507324218750e+01
-6.678909778594970703e+00,-2.809946537017822266e+00,3.797060394287109375e+01
-6.260318756103515625e+00,-2.906509637832641602e+00,3.751168441772460938e+01
-6.584331512451171875e+00,-1.494233489036560059e+00,3.812515640258789062e+01
-6.267017364501953125e+00,-7.473612427711486816e-01,3.682148742675781250e+01
-6.610160350799560547e+00,-7.635390758514404297e-01,3.765112686157226562e+01
-6.160221099853515625e+00,-2.613449394702911377e-01,3.555399322509765625e+01
-6.608937263488769531e+00,-1.423973321914672852e+00,3.794461822509765625e+01
-6.234137535095214844e+00,-2.666143178939819336e+00,3.731879806518554688e+01
-6.658030509948730469e+00,-3.745574712753295898e+00,3.974412536621093750e+01
-6.730217456817626953e+00,-3.153453111648559570e+00,3.765837860107421875e+01
-6.276453971862792969e+00,-2.616541147232055664e+00,3.777020263671875000e+01
-6.664094924926757812e+00,-3.048291683197021484e+00,3.812859725952148438e+01
-6.581160068511962891e+00,-1.700667738914489746e+00,3.837559127807617188e+01
-6.157420158386230469e+00,-2.121879577636718750e+00,3.652933883666992188e+01
-6.639255046844482422e+00,-2.000105619430541992e+00,3.839250564575195312e+01
-6.551695346832275391e+00,-1.400510072708129883e+00,3.813286590576171875e+01
-6.160267829895019531e+00,-1.216122984886169434e+00,3.571257019042968750e+01
-6.666774272918701172e+00,-1.489946246147155762e+00,3.765370941162109375e+01
-6.761228561401367188e+00,-1.584146380424499512e+00,3.686336898803710938e+01
-6.437020778656005859e+00,-3.711580336093902588e-01,3.783877563476562500e+01
-6.001820564270019531e+00,-5.743489861488342285e-01,3.304660415649414062e+01
-6.463427543640136719e+00,-1.445512533187866211e+00,3.822077941894531250e+01
-6.414373397827148438e+00,-2.169517755508422852e+00,3.878276443481445312e+01
-6.851974010467529297e+00,-1.749704480171203613e+00,3.584820938110351562e+01
-6.424286842346191406e+00,-1.557028293609619141e+00,3.825273513793945312e+01
-5.965800285339355469e+00,-2.114700078964233398e+00,3.334512329101562500e+01
-6.387544631958007812e+00,-1.709797739982604980e+00,3.828971099853515625e+01
-6.879548072814941406e+00,-1.823322772979736328e+00,3.549891662597656250e+01
-6.558479309082031250e+00,-7.944129109382629395e-01,3.785204696655273438e+01
-6.452299594879150391e+00,-1.065381526947021484e+00,3.794286346435546875e+01
-6.645407199859619141e+00,2.619932889938354492e-01,3.729069900512695312e+01
-6.288002014160156250e+00,1.308418393135070801e+00,3.680075836181640625e+01
-6.686148166656494141e+00,4.296406507492065430e-01,3.695869064331054688e+01
-6.159274578094482422e+00,1.209722757339477539e+00,3.536123657226562500e+01
-6.562681674957275391e+00,1.669693589210510254e+00,3.766786193847656250e+01
-6.391839981079101562e+00,1.837443828582763672e+00,3.756525039672851562e+01
-6.505655765533447266e+00,2.893223762512207031e+00,3.794358444213867188e+01
-6.126071453094482422e+00,2.520066261291503906e+00,3.510343170166015625e+01
-6.723696231842041016e+00,1.260373592376708984e+00,3.658912658691406250e+01
-6.902545928955078125e+00,1.383589148521423340e+00,3.416915893554687500e+01
-6.378424644470214844e+00,8.229174613952636719e-01,3.741868972778320312e+01
-5.944725513458251953e+00,9.571740031242370605e-01,3.173851585388183594e+01
-6.469593524932861328e+00,1.492697298526763916e-01,3.778791427612304688e+01
-6.488433361053466797e+00,1.145305395126342773e+00,3.771533966064453125e+01
-7.143810749053955078e+00,1.408037304878234863e+00,2.908211326599121094e+01
-6.523085594177246094e+00,2.642037630081176758e+00,3.791591644287109375e+01
-6.456319332122802734e+00,1.655851721763610840e+00,3.772739028930664062e+01
-6.455502986907958984e+00,6.540732979774475098e-01,3.768880081176757812e+01
-6.421821594238281250e+00,-3.490160107612609863e-01,3.779216003417968750e+01
4.547990798950195312e+00,-9.497333765029907227e-01,3.990284681320190430e+00
-5.738974094390869141e+00,-1.613923430442810059e+00,2.792554855346679688e+01
-6.451641559600830078e+00,-2.652855873107910156e+00,3.873050308227539062e+01
-6.966901302337646484e+00,-2.609911441802978516e+00,3.406669235229492188e+01
-6.403750896453857422e+00,-3.841569423675537109e+00,4.037191772460937500e+01
-6.419886112213134766e+00,-2.915692090988159180e+00,3.856428909301757812e+01
-6.468549251556396484e+00,-2.745840311050415039e+00,3.870812225341796875e+01
-6.371054649353027344e+00,-3.357692241668701172e+00,3.890204620361328125e+01
6.108304023742675781e+00,-2.114960193634033203e+00,1.829689025878906250e+01
-6.583651065826416016e+00,-2.576689243316650391e+00,3.865198516845703125e+01
-6.302543640136718750e+00,-3.206991195678710938e+00,3.813503646850585938e+01
1.831136703491210938e+00,-1.986286044120788574e+00,1.955426216125488281e+00
6.743569374084472656e+00,-1.454896926879882812e+00,1.359692192077636719e+01
-5.334013462066650391e+00,-1.868593692779541016e+00,1.817969131469726562e+01
-6.810802936553955078e+00,-2.940026760101318359e+00,3.654167556762695312e+01
-6.426185607910156250e+00,-3.845040798187255859e+00,4.045824432373046875e+01
-6.439138889312744141e+00,-4.009669303894042969e+00,4.078144073486328125e+01
