evaluation,mae
2.000000000000000000e+00,3.307295325279235954e+01
1.000000000000000000e+01,2.248941753387451215e+01
2.000000000000000000e+01,1.281896049499511747e+01
3.000000000000000000e+01,6.338198471069335760e+00
4.000000000000000000e+01,3.841123809814453338e+00
5.000000000000000000e+01,1.663085327148437598e+00
6.000000000000000000e+01,8.319104003906250266e-01
7.000000000000000000e+01,5.679438781738280762e-01
8.000000000000000000e+01,3.887415313720702925e-01
9.000000000000000000e+01,1.950851440429687556e-01
1.000000000000000000e+02,1.633267211914062600e-01
