controllable,dynamic,output
1.939110771904406505e-01,-5.888180632175512130e+00,6.283245500504740733e+00
1.632732391357421875e+00,-4.960791110992431641e+00,2.730266094207763672e+00
-4.896550178527832031e-01,-3.722129106521606445e+00,3.564378738403320312e+00
1.958464682102203369e-01,-2.444704294204711914e+00,1.617963314056396484e+00
-5.328655242919921875e+00,-2.304955959320068359e+00,1.826272583007812500e+01
-5.738916397094726562e+00,-2.292888402938842773e+00,2.843061065673828125e+01
-6.588502883911132812e+00,-3.518579483032226562e+00,3.948032760620117188e+01
-7.078717231750488281e+00,-4.676539897918701172e+00,3.310449981689453125e+01
-6.471957683563232422e+00,-5.940864086151123047e+00,4.369853973388671875e+01
-6.381271362304687500e+00,-6.519200325012207031e+00,4.262471008300781250e+01
-6.473678588867187500e+00,-7.100143909454345703e+00,4.190565109252929688e+01
-6.483350753784179688e+00,-7.624554634094238281e+00,4.557160568237304688e+01
-6.565648078918457031e+00,-8.830429077148437500e+00,4.406818771362304688e+01
-6.512782573699951172e+00,-8.297991752624511719e+00,4.741595458984375000e+01
-6.246664524078369141e+00,-9.197045326232910156e+00,4.350195312500000000e+01
-6.985109806060791016e+00,-8.803129196166992188e+00,3.918697738647460938e+01
-5.927131175994873047e+00,-9.381865501403808594e+00,4.026795959472656250e+01
-5.643124580383300781e+00,-8.284007072448730469e+00,3.465570831298828125e+01
-6.958860874176025391e+00,-7.286820411682128906e+00,3.824332046508789062e+01
-6.154208183288574219e+00,-6.090776920318603516e+00,4.151083374023437500e+01
-6.146722793579101562e+00,-5.744764328002929688e+00,4.043956375122070312e+01
-6.348462104797363281e+00,-6.816454410552978516e+00,4.137432479858398438e+01
-6.886026382446289062e+00,-6.287758350372314453e+00,4.043974304199218750e+01
-5.964962005615234375e+00,-5.050726413726806641e+00,3.443839263916015625e+01
-7.437567234039306641e+00,-5.010855674743652344e+00,2.339041519165039062e+01
-6.343537807464599609e+00,-5.019180297851562500e+00,3.948210525512695312e+01
8.044958114624023438e-01,-3.617012023925781250e+00,2.277031898498535156e+00
-1.941118240356445312e+00,-2.450501441955566406e+00,7.307394981384277344e+00
