evaluation,mae
2.000000000000000000e+00,2.946764909744262795e+01
1.000000000000000000e+01,1.993334608078003001e+01
2.000000000000000000e+01,1.847747467041015668e+01
3.000000000000000000e+01,1.836649785995483342e+01
4.000000000000000000e+01,1.636885446548462042e+01
5.000000000000000000e+01,9.259837379455566619e+00
6.000000000000000000e+01,2.225922317504883008e+00
7.000000000000000000e+01,1.016977996826171848e+00
8.000000000000000000e+01,9.472755432128906472e-01
9.000000000000000000e+01,8.844361877441406783e-01
1.000000000000000000e+02,7.465193939208983887e-01
