controllable,dynamic,output
-6.496199607849121094e+00,2.611447066630749880e+00,-3.793088150024414062e+01
-6.496199607849121094e+00,6.860951096413294259e+00,-3.996299362182617188e+01
-6.496199607849121094e+00,2.119431964746526287e+00,-3.786918640136718750e+01
-6.496199607849121094e+00,2.305790060569883781e+00,-3.790565109252929688e+01
-6.496199607849121094e+00,5.209598238714262308e+00,-3.893859100341796875e+01
-6.496199607849121094e+00,2.402807072332687088e+00,-3.791824340820312500e+01
-6.496199607849121094e+00,3.850259314069262917e+00,-3.870318984985351562e+01
-6.496199607849121094e+00,7.961075474187941481e+00,-4.376103210449218750e+01
-6.496199607849121094e+00,4.938020729999628600e+00,-3.869367599487304688e+01
-6.496199607849121094e+00,7.719778284551436442e+00,-4.284730529785156250e+01
-6.496199607849121094e+00,6.053784781553884109e+00,-4.089649581909179688e+01
-6.496199607849121094e+00,8.815511677194663775e+00,-4.184463882446289062e+01
-6.496199607849121094e+00,8.579223986741752128e+00,-4.265850830078125000e+01
-6.496199607849121094e+00,6.299430853879457004e+00,-4.086526489257812500e+01
-6.496199607849121094e+00,9.870535621712155816e+00,-4.735047149658203125e+01
-6.496199607849121094e+00,1.984456531516975986e+00,-3.783637619018554688e+01
-6.496199607849121094e+00,3.384008890398397362e+00,-3.818479919433593750e+01
-6.496199607849121094e+00,5.433022130294568264e+00,-3.942934417724609375e+01
-6.496199607849121094e+00,6.648433054903421180e+00,-4.025808334350585938e+01
-6.496199607849121094e+00,5.095493747628915493e+00,-3.878699493408203125e+01
-6.496199607849121094e+00,9.138756590848895911e+00,-4.204880523681640625e+01
-6.496199607849121094e+00,3.172540119192880148e+00,-3.803140640258789062e+01
-6.496199607849121094e+00,3.527419783724397462e+00,-3.833130264282226562e+01
-6.496199607849121094e+00,8.928369877777832642e+00,-4.169348526000976562e+01
-6.496199607849121094e+00,6.127939391861357166e+00,-4.093675231933593750e+01
-6.496199607849121094e+00,7.513521506152057938e+00,-4.174900436401367188e+01
-6.496199607849121094e+00,8.316290217702711374e+00,-4.364623260498046875e+01
-6.496199607849121094e+00,8.452032147689124031e+00,-4.318199539184570312e+01
-6.496199607849121094e+00,7.183776560560490410e+00,-4.029890441894531250e+01
-6.496199607849121094e+00,6.990127864512446720e+00,-3.995840835571289062e+01
-6.496199607849121094e+00,4.032277117424625246e+00,-3.886312866210937500e+01
-6.496199607849121094e+00,4.374058886787670630e+00,-3.891965866088867188e+01
-6.496199607849121094e+00,6.484339737476227938e+00,-4.058130264282226562e+01
-6.496199607849121094e+00,2.932270255469594744e+00,-3.795125198364257812e+01
-6.496199607849121094e+00,9.293637073074627608e+00,-4.286584854125976562e+01
-6.496199607849121094e+00,7.270971371661035576e+00,-4.059212112426757812e+01
-6.496199607849121094e+00,5.870401475176371342e+00,-4.061977386474609375e+01
-6.496199607849121094e+00,2.779744537052390996e+00,-3.793600082397460938e+01
-6.496199607849121094e+00,4.559323564884048885e+00,-3.882960891723632812e+01
-6.496199607849121094e+00,9.699942066025112553e+00,-4.620103836059570312e+01
-6.496199607849121094e+00,4.318661292079320368e+00,-3.893342208862304688e+01
-6.496199607849121094e+00,9.352372448256737414e+00,-4.328024291992187500e+01
-6.496199607849121094e+00,7.803157613441373819e+00,-4.323278808593750000e+01
-6.496199607849121094e+00,3.759884207982871818e+00,-3.860281372070312500e+01
-6.496199607849121094e+00,5.653083238184614778e+00,-4.005805969238281250e+01
-6.496199607849121094e+00,9.549406375570995920e+00,-4.492078399658203125e+01
-6.496199607849121094e+00,4.701886753857825951e+00,-3.874624633789062500e+01
-6.496199607849121094e+00,5.545035552085433750e+00,-3.974292373657226562e+01
-6.496199607849121094e+00,8.090062393665983009e+00,-4.393643188476562500e+01
-6.496199607849121094e+00,3.227901797737619205e+00,-3.806357574462890625e+01
