controllable,dynamic,output
-1.204823829863348905e+00,5.578714310375458396e+00,4.760165322014554334e+00
5.592398643493652344e+00,6.193767070770263672e+00,1.777499580383300781e+01
5.730025291442871094e+00,5.942817211151123047e+00,1.871734619140625000e+01
5.780876159667968750e+00,7.256162643432617188e+00,1.884089279174804688e+01
6.127468109130859375e+00,6.006356716156005859e+00,2.023277473449707031e+01
6.525484085083007812e+00,4.935627937316894531e+00,1.626095390319824219e+01
5.093155860900878906e+00,4.365868091583251953e+00,1.034461784362792969e+01
7.475129127502441406e+00,4.724337100982666016e+00,5.517343521118164062e+00
6.000359535217285156e+00,4.956749916076660156e+00,1.796269607543945312e+01
6.002475738525390625e+00,4.015285015106201172e+00,1.812060928344726562e+01
5.991183757781982422e+00,4.324078559875488281e+00,1.817524337768554688e+01
6.104201316833496094e+00,3.412408113479614258e+00,1.759951972961425781e+01
5.938493728637695312e+00,4.533951759338378906e+00,1.793063354492187500e+01
5.839597702026367188e+00,3.609342336654663086e+00,1.707307434082031250e+01
6.068970680236816406e+00,5.064668178558349609e+00,1.812981414794921875e+01
6.033332824707031250e+00,5.288333892822265625e+00,1.841266059875488281e+01
6.016662120819091797e+00,5.566253662109375000e+00,1.910328102111816406e+01
6.040040016174316406e+00,7.039259910583496094e+00,1.934159469604492188e+01
6.023811340332031250e+00,6.607201099395751953e+00,1.965005111694335938e+01
6.007374763488769531e+00,6.272851943969726562e+00,2.017032051086425781e+01
6.049359321594238281e+00,7.156045436859130859e+00,1.957402992248535156e+01
5.978194236755371094e+00,6.073813438415527344e+00,2.012099456787109375e+01
6.218176841735839844e+00,5.273941993713378906e+00,1.831683921813964844e+01
5.969555854797363281e+00,6.730404853820800781e+00,1.929934692382812500e+01
5.848023414611816406e+00,5.395827770233154297e+00,1.802491569519042969e+01
6.160285949707031250e+00,6.293048858642578125e+00,2.023214340209960938e+01
6.255490303039550781e+00,7.550399303436279297e+00,2.110860633850097656e+01
6.294486999511718750e+00,6.254836082458496094e+00,1.992597770690917969e+01
6.298216819763183594e+00,6.725894927978515625e+00,1.912758064270019531e+01
6.262108325958251953e+00,7.125831127166748047e+00,1.928921127319335938e+01
6.483163833618164062e+00,6.393453598022460938e+00,1.865220069885253906e+01
