evaluation,mae
2.000000000000000000e+00,3.092836653709411721e+01
1.000000000000000000e+01,2.576226289749145337e+01
2.000000000000000000e+01,2.329378726959228629e+01
3.000000000000000000e+01,2.119258604049682759e+01
4.000000000000000000e+01,2.114326862335204993e+01
5.000000000000000000e+01,1.498031890869140703e+01
6.000000000000000000e+01,1.037111715316772376e+01
7.000000000000000000e+01,4.742053489685059020e+00
8.000000000000000000e+01,3.669088973999023562e+00
9.000000000000000000e+01,3.511887397766113139e+00
1.000000000000000000e+02,3.307173500061034943e+00
