controllable,dynamic,output
-6.496199607849121094e+00,3.364933961491567427e+00,-3.816764831542968750e+01
-6.496199607849121094e+00,3.103041358672337768e+00,-3.799887084960937500e+01
-6.496199607849121094e+00,1.414132405099982170e+00,-3.772991943359375000e+01
-6.496199607849121094e+00,6.698795116767558788e+00,-4.016649627685546875e+01
-6.496199607849121094e+00,4.429563449395186758e+00,-3.889862060546875000e+01
-6.496199607849121094e+00,3.204091750272324290e+00,-3.804904556274414062e+01
-6.496199607849121094e+00,5.606201428610890325e+00,-3.992150497436523438e+01
-6.496199607849121094e+00,1.849363152331918059e+00,-3.780296707153320312e+01
-6.496199607849121094e+00,1.511554723471377759e+00,-3.774009704589843750e+01
-6.496199607849121094e+00,6.277004864729055278e+00,-4.088688278198242188e+01
-6.496199607849121094e+00,6.113827582816329098e+00,-4.093247604370117188e+01
-6.496199607849121094e+00,2.194139259762306615e+00,-3.788547897338867188e+01
-6.496199607849121094e+00,2.476892148421067308e+00,-3.792470169067382812e+01
-6.496199607849121094e+00,3.734821881530819621e+00,-3.857365036010742188e+01
-6.496199607849121094e+00,3.026399973359882534e+00,-3.797235107421875000e+01
-6.496199607849121094e+00,9.484737903427371553e-01,-3.771543502807617188e+01
-6.496199607849121094e+00,7.292369337115307104e+00,-4.067613983154296875e+01
-6.496199607849121094e+00,3.550330801863040175e+00,-3.835704040527343750e+01
-6.496199607849121094e+00,5.006469672764499723e-01,-3.773862838745117188e+01
-6.496199607849121094e+00,5.917375691704561902e+00,-4.071252822875976562e+01
-6.496199607849121094e+00,2.813827977044808470e+00,-3.793798065185546875e+01
-6.496199607849121094e+00,3.881713742131075673e+00,-3.873558807373046875e+01
-6.496199607849121094e+00,6.990042638310858258e+00,-3.995835494995117188e+01
-6.496199607849121094e+00,6.942582151451502703e+00,-3.994031524658203125e+01
-6.496199607849121094e+00,5.379067131141116676e+00,-3.929080581665039062e+01
-6.496199607849121094e+00,7.355257275359139424e-01,-3.772035217285156250e+01
-6.496199607849121094e+00,2.416590016561574572e+00,-3.791964340209960938e+01
-6.496199607849121094e+00,1.916514762148693096e+00,-3.781937026977539062e+01
-6.496199607849121094e+00,4.254276486763538756e+00,-3.893896102905273438e+01
-6.496199607849121094e+00,4.871453970963602664e+00,-3.868970489501953125e+01
-6.496199607849121094e+00,2.627638214225273661e+00,-3.793131637573242188e+01
-6.496199607849121094e+00,4.511556582761896195e+00,-3.885731506347656250e+01
-6.496199607849121094e+00,5.193199496284726102e+00,-3.891234207153320312e+01
-6.496199607849121094e+00,5.794172783784319769e+00,-4.044327926635742188e+01
-6.496199607849121094e+00,3.923400132337432566e+00,-3.877585601806640625e+01
-6.496199607849121094e+00,4.985240678858543717e+00,-3.870843505859375000e+01
-6.496199607849121094e+00,5.271452516262387533e+00,-3.905066299438476562e+01
-6.496199607849121094e+00,6.539092424868248266e+00,-4.047420501708984375e+01
-6.496199607849121094e+00,2.020259233883581196e+00,-3.784531784057617188e+01
-6.496199607849121094e+00,6.126020049310870741e-01,-3.772771453857421875e+01
-6.496199607849121094e+00,4.701879300254884875e+00,-3.874625015258789062e+01
-6.496199607849121094e+00,1.634446482729497330e+00,-3.775815963745117188e+01
-6.496199607849121094e+00,3.615628595484263186e-01,-3.775884628295898438e+01
-6.496199607849121094e+00,6.477436792953477962e+00,-4.059438705444335938e+01
-6.496199607849121094e+00,1.012205730838289242e+00,-3.771527862548828125e+01
-6.496199607849121094e+00,5.990775580587305527e+00,-4.082842254638671875e+01
-6.496199607849121094e+00,7.506575522011813106e+00,-4.171155166625976562e+01
-6.496199607849121094e+00,7.171603444172371056e+00,-4.026462936401367188e+01
-6.496199607849121094e+00,4.100684986224746531e+00,-3.890214538574218750e+01
-6.496199607849121094e+00,1.212047417040513553e+00,-3.771837997436523438e+01
