controllable,dynamic,output
-4.903172660600727539e+00,-8.739569218371537218e+00,1.494904045570442008e+01
-4.903255462646484375e+00,-1.000000000000000000e+01,2.320869445800781250e+01
-6.434238433837890625e+00,-9.907713890075683594e+00,5.234920883178710938e+01
-7.474776268005371094e+00,-1.000000000000000000e+01,3.520372009277343750e+01
3.386342048645019531e+00,-9.691525459289550781e+00,1.425347137451171875e+01
7.425778388977050781e+00,-1.000000000000000000e+01,2.001336288452148438e+01
-4.431481361389160156e-01,-1.000000000000000000e+01,1.609882354736328125e+01
2.573163986206054688e+00,-1.000000000000000000e+01,1.712961959838867188e+01
-7.052183628082275391e+00,-1.000000000000000000e+01,4.633584594726562500e+01
-3.772900581359863281e+00,-8.940991401672363281e+00,1.006631946563720703e+01
7.789545059204101562e-01,-7.481110572814941406e+00,6.659466743469238281e+00
1.275223731994628906e+00,-7.695471763610839844e+00,8.542438507080078125e+00
-4.380534648895263672e+00,-8.077033042907714844e+00,1.294299507141113281e+01
-2.587537765502929688e-01,-7.518246650695800781e+00,7.729292392730712891e+00
-7.149064064025878906e+00,-8.507144927978515625e+00,3.734882354736328125e+01
-1.466477394104003906e+00,-8.506090164184570312e+00,1.213898181915283203e+01
-1.744139671325683594e+00,-7.623324871063232422e+00,1.295504379272460938e+01
-7.371168136596679688e-01,-8.221379280090332031e+00,1.139807796478271484e+01
5.203826904296875000e+00,-9.328090667724609375e+00,1.870055961608886719e+01
7.018204689025878906e+00,-9.008438110351562500e+00,1.584103584289550781e+01
4.457707405090332031e-01,-9.928089141845703125e+00,1.508505344390869141e+01
3.759592056274414062e+00,-9.750887870788574219e+00,1.456038856506347656e+01
-6.976095676422119141e+00,-1.000000000000000000e+01,4.792820739746093750e+01
-6.642505645751953125e+00,-1.000000000000000000e+01,5.237182998657226562e+01
-6.598181247711181641e+00,-1.000000000000000000e+01,5.261278915405273438e+01
-6.513568401336669922e+00,-9.676154136657714844e+00,5.026641845703125000e+01
-6.530968666076660156e+00,-9.899951934814453125e+00,5.235812377929687500e+01
-6.520983695983886719e+00,-8.432662010192871094e+00,4.662712097167968750e+01
