evaluation,mae
2.000000000000000000e+00,2.607295001983642635e+01
1.000000000000000000e+01,8.327420692443848083e+00
2.000000000000000000e+01,3.350140800476074432e+00
3.000000000000000000e+01,1.949637908935546893e+00
4.000000000000000000e+01,1.483267822265625036e+00
5.000000000000000000e+01,9.022555541992187678e-01
6.000000000000000000e+01,7.336541748046875311e-01
7.000000000000000000e+01,5.984686279296874689e-01
8.000000000000000000e+01,5.035838317871094150e-01
9.000000000000000000e+01,3.899669647216796875e-01
1.000000000000000000e+02,3.079051971435546875e-01
