evaluation,mae
2.000000000000000000e+00,3.118588229179382409e+01
1.000000000000000000e+01,2.600712830543518095e+01
2.000000000000000000e+01,2.443073131561279254e+01
3.000000000000000000e+01,2.386013786315918139e+01
4.000000000000000000e+01,2.341966381072997905e+01
5.000000000000000000e+01,2.269966688156127788e+01
6.000000000000000000e+01,2.222909784317016602e+01
7.000000000000000000e+01,2.184865594863891758e+01
8.000000000000000000e+01,2.139844858169555764e+01
9.000000000000000000e+01,2.069589344024658217e+01
1.000000000000000000e+02,2.080400245666503878e+01
