evaluation,mae
2.000000000000000000e+00,3.839026797056197893e+01
1.000000000000000000e+01,2.882984811782836942e+01
2.000000000000000000e+01,2.795000374794006248e+01
3.000000000000000000e+01,2.737494197845458999e+01
4.000000000000000000e+01,2.507242488861083984e+01
5.000000000000000000e+01,2.495145192146301127e+01
6.000000000000000000e+01,2.140340532302856502e+01
7.000000000000000000e+01,2.135142349243163906e+01
8.000000000000000000e+01,2.163929586410522532e+01
9.000000000000000000e+01,2.066576797485351591e+01
1.000000000000000000e+02,2.064069293975829922e+01
