evaluation,mae
2.000000000000000000e+00,3.063685403823852482e+01
1.000000000000000000e+01,2.523167831420898466e+01
2.000000000000000000e+01,2.084394020080566534e+01
3.000000000000000000e+01,2.072788875579833956e+01
4.000000000000000000e+01,2.063202850341797046e+01
5.000000000000000000e+01,2.066501434326171704e+01
6.000000000000000000e+01,2.058799209594726420e+01
7.000000000000000000e+01,2.056870254516601548e+01
8.000000000000000000e+01,2.061162094116210852e+01
9.000000000000000000e+01,2.060440475463867216e+01
1.000000000000000000e+02,2.060954772949218849e+01
