evaluation,mae
2.000000000000000000e+00,2.100820871353149499e+01
1.000000000000000000e+01,1.375980823516845675e+01
2.000000000000000000e+01,1.306461238861083984e+01
3.000000000000000000e+01,9.742587051391602415e+00
4.000000000000000000e+01,9.333521728515625782e+00
5.000000000000000000e+01,8.315123252868652060e+00
6.000000000000000000e+01,5.775655441284179403e+00
7.000000000000000000e+01,2.501540985107421733e+00
8.000000000000000000e+01,2.472382850646972496e+00
9.000000000000000000e+01,2.474415702819824148e+00
1.000000000000000000e+02,2.345965385437011719e+00
