evaluation,mae
2.000000000000000000e+00,3.382565285682678535e+01
1.000000000000000000e+01,1.343327495574951236e+01
2.000000000000000000e+01,6.163912239074707422e+00
3.000000000000000000e+01,5.295686340332030895e+00
4.000000000000000000e+01,2.089836082458496058e+00
5.000000000000000000e+01,1.476685676574706951e+00
6.000000000000000000e+01,1.269948730468750009e+00
7.000000000000000000e+01,5.166415405273437900e-01
8.000000000000000000e+01,3.836483001708984597e-01
9.000000000000000000e+01,2.844141387939453369e-01
1.000000000000000000e+02,2.428391265869140614e-01
