evaluation,mae
2.000000000000000000e+00,3.054570255279541158e+01
1.000000000000000000e+01,1.511283252716064496e+01
2.000000000000000000e+01,9.218705863952637358e+00
3.000000000000000000e+01,5.483828239440917685e+00
4.000000000000000000e+01,4.926536941528320668e+00
5.000000000000000000e+01,2.774547500610351491e+00
6.000000000000000000e+01,2.150423965454101527e+00
7.000000000000000000e+01,2.010018692016601438e+00
8.000000000000000000e+01,1.840588378906250044e+00
9.000000000000000000e+01,1.759534530639648375e+00
1.000000000000000000e+02,1.608439178466796848e+00
