evaluation,mae
2.000000000000000000e+00,3.414474664688110295e+01
1.000000000000000000e+01,3.240177785873412830e+01
2.000000000000000000e+01,3.066656713485717844e+01
3.000000000000000000e+01,2.973282575607299805e+01
4.000000000000000000e+01,2.945282354354858256e+01
5.000000000000000000e+01,2.958389022827148551e+01
6.000000000000000000e+01,2.956916454315185661e+01
7.000000000000000000e+01,2.968859004974365234e+01
8.000000000000000000e+01,2.710491729736328281e+01
9.000000000000000000e+01,1.499183805465698249e+01
1.000000000000000000e+02,1.189011980056762674e+01
