evaluation,mae
2.000000000000000000e+00,3.037650691986084084e+01
1.000000000000000000e+01,2.695591751098632827e+01
2.000000000000000000e+01,2.441528726577758945e+01
3.000000000000000000e+01,2.317259210586547979e+01
4.000000000000000000e+01,2.228989664077758803e+01
5.000000000000000000e+01,2.245370735168457088e+01
6.000000000000000000e+01,2.164517910003662138e+01
7.000000000000000000e+01,2.116357580184936538e+01
8.000000000000000000e+01,2.118626684188842901e+01
9.000000000000000000e+01,2.116701547622680835e+01
1.000000000000000000e+02,2.063204524993896527e+01
