evaluation,mae
2.000000000000000000e+00,3.027427906036377081e+01
1.000000000000000000e+01,2.975106227874755760e+01
2.000000000000000000e+01,1.691685064315795728e+01
3.000000000000000000e+01,1.492805107116699226e+01
4.000000000000000000e+01,9.600725822448730185e+00
5.000000000000000000e+01,7.529693832397461151e+00
6.000000000000000000e+01,3.673768424987792880e+00
7.000000000000000000e+01,3.195764503479003871e+00
8.000000000000000000e+01,3.062947273254394531e+00
9.000000000000000000e+01,2.962731132507324006e+00
1.000000000000000000e+02,2.776067733764648438e+00
