evaluation,mae
2.000000000000000000e+00,3.130867080688476634e+01
1.000000000000000000e+01,1.673098533630371065e+01
2.000000000000000000e+01,6.858575515747070028e+00
3.000000000000000000e+01,6.512467346191406214e+00
4.000000000000000000e+01,6.838344268798827841e+00
5.000000000000000000e+01,5.377191200256347337e+00
6.000000000000000000e+01,3.664042587280273544e+00
7.000000000000000000e+01,2.056806106567382830e+00
8.000000000000000000e+01,2.033620147705077930e+00
9.000000000000000000e+01,1.908435897827148509e+00
1.000000000000000000e+02,1.600226135253906223e+00
