evaluation,mae
2.000000000000000000e+00,3.224793310165405558e+01
1.000000000000000000e+01,3.382252311706542969e+01
2.000000000000000000e+01,1.269014793395996143e+01
3.000000000000000000e+01,1.073107192993164105e+01
4.000000000000000000e+01,9.564285736083984801e+00
5.000000000000000000e+01,7.681101646423339702e+00
6.000000000000000000e+01,5.107160034179687891e+00
7.000000000000000000e+01,2.403351745605468714e+00
8.000000000000000000e+01,1.969931335449218723e+00
9.000000000000000000e+01,1.975523605346679590e+00
1.000000000000000000e+02,1.929506759643554670e+00
