evaluation,mae
2.000000000000000000e+00,2.614014181137084947e+01
1.000000000000000000e+01,2.354828022003173871e+01
2.000000000000000000e+01,2.300664056777954158e+01
3.000000000000000000e+01,2.300616678237915025e+01
4.000000000000000000e+01,2.295582118988037124e+01
5.000000000000000000e+01,2.255096590042114357e+01
6.000000000000000000e+01,2.092720155715942454e+01
7.000000000000000000e+01,2.081255754470825181e+01
8.000000000000000000e+01,2.071895347595214787e+01
9.000000000000000000e+01,2.068313663482665987e+01
1.000000000000000000e+02,2.069606769561767479e+01
