evaluation,mae
2.000000000000000000e+00,3.251319898605346737e+01
1.000000000000000000e+01,3.168484640121459961e+01
2.000000000000000000e+01,3.150592446327209473e+01
3.000000000000000000e+01,2.954772144317626825e+01
4.000000000000000000e+01,2.789104147911071863e+01
5.000000000000000000e+01,2.711605563163757182e+01
6.000000000000000000e+01,2.548653769493103027e+01
7.000000000000000000e+01,2.405683763504028150e+01
8.000000000000000000e+01,2.250526695251464915e+01
9.000000000000000000e+01,2.167515272140503058e+01
1.000000000000000000e+02,2.150971637725830021e+01
