evaluation,mae
2.000000000000000000e+00,3.724156821250915783e+01
1.000000000000000000e+01,2.802965458869934068e+01
2.000000000000000000e+01,2.626169954299926701e+01
3.000000000000000000e+01,2.576198721885681309e+01
4.000000000000000000e+01,2.572095833778381291e+01
5.000000000000000000e+01,2.418886262893676786e+01
6.000000000000000000e+01,2.251122484207153462e+01
7.000000000000000000e+01,2.245765417098998995e+01
8.000000000000000000e+01,2.237467119216918832e+01
9.000000000000000000e+01,2.234503931045532354e+01
1.000000000000000000e+02,2.054660667419433651e+01
