evaluation,mae
2.000000000000000000e+00,2.605615306854248203e+01
1.000000000000000000e+01,8.854674644470215128e+00
2.000000000000000000e+01,4.293084793090820028e+00
3.000000000000000000e+01,3.071356544494628693e+00
4.000000000000000000e+01,2.414755554199218945e+00
5.000000000000000000e+01,1.621305465698242188e+00
6.000000000000000000e+01,1.264740600585937402e+00
7.000000000000000000e+01,1.058680725097656206e+00
8.000000000000000000e+01,9.198519134521484508e-01
9.000000000000000000e+01,7.082965087890624734e-01
1.000000000000000000e+02,5.669082641601562722e-01
