controllable,dynamic,output
4.617942555867227128e+00,9.317695795138934756e+00,9.614511867339281537e+00
5.795775413513183594e+00,9.252145767211914062e+00,2.100186920166015625e+01
6.043565750122070312e+00,8.502815246582031250e+00,2.232020568847656250e+01
6.160895347595214844e+00,9.514376640319824219e+00,2.397363853454589844e+01
6.319349288940429688e+00,8.837382316589355469e+00,2.071567916870117188e+01
6.148248672485351562e+00,7.905006885528564453e+00,2.298126983642578125e+01
6.086895465850830078e+00,7.899498939514160156e+00,2.297523117065429688e+01
6.096028327941894531e+00,6.615525722503662109e+00,1.970825195312500000e+01
6.350060462951660156e+00,6.985872745513916016e+00,1.872474288940429688e+01
5.864927768707275391e+00,7.558049201965332031e+00,2.076836585998535156e+01
5.861643314361572266e+00,6.585635662078857422e+00,1.914226722717285156e+01
6.167675495147705078e+00,5.915038585662841797e+00,2.005995750427246094e+01
5.957670211791992188e+00,5.296790122985839844e+00,1.825180816650390625e+01
6.351713657379150391e+00,4.312033653259277344e+00,1.769502639770507812e+01
6.490464687347412109e+00,5.360783100128173828e+00,1.710059356689453125e+01
5.805450439453125000e+00,5.145763397216796875e+00,1.730005073547363281e+01
6.066695690155029297e+00,4.711951255798339844e+00,1.811037445068359375e+01
6.215942382812500000e+00,5.608873844146728516e+00,1.919572448730468750e+01
5.909686088562011719e+00,4.718818187713623047e+00,1.771495437622070312e+01
6.149982929229736328e+00,6.206613540649414062e+00,2.030208396911621094e+01
6.097788810729980469e+00,7.144445419311523438e+00,1.958128738403320312e+01
6.264356136322021484e+00,5.872638702392578125e+00,1.975522232055664062e+01
6.003707885742187500e+00,6.726864337921142578e+00,1.939170265197753906e+01
6.332309722900390625e+00,5.290263652801513672e+00,1.794519424438476562e+01
6.051652908325195312e+00,5.628032207489013672e+00,1.933884239196777344e+01
6.227708339691162109e+00,6.631111145019531250e+00,1.952935028076171875e+01
6.031207084655761719e+00,7.241683483123779297e+00,1.980909156799316406e+01
6.033532619476318359e+00,5.903330802917480469e+00,2.001447296142578125e+01
6.195304393768310547e+00,6.567831516265869141e+00,1.972569465637207031e+01
6.161791801452636719e+00,7.322249412536621094e+00,2.015941429138183594e+01
6.027136325836181641e+00,5.950401306152343750e+00,2.008700752258300781e+01
6.143296718597412109e+00,4.554727077484130859e+00,1.820818901062011719e+01
6.098482608795166016e+00,5.804282188415527344e+00,1.985544013977050781e+01
6.106678485870361328e+00,5.790103912353515625e+00,1.982133865356445312e+01
6.012142181396484375e+00,7.032132148742675781e+00,1.928490257263183594e+01
6.101276397705078125e+00,6.734371662139892578e+00,1.949563980102539062e+01
6.100065708160400391e+00,6.516100406646728516e+00,1.990721893310546875e+01
6.104736328125000000e+00,6.788786411285400391e+00,1.941996383666992188e+01
6.122198104858398438e+00,6.107560157775878906e+00,2.031654167175292969e+01
6.083737850189208984e+00,7.125648975372314453e+00,1.953219795227050781e+01
6.138307571411132812e+00,5.723148345947265625e+00,1.963554000854492188e+01
6.129246234893798828e+00,6.077459812164306641e+00,2.029808807373046875e+01
6.130777835845947266e+00,6.146710395812988281e+00,2.032327270507812500e+01
6.163498401641845703e+00,6.851250171661376953e+00,1.932655906677246094e+01
6.046366691589355469e+00,6.435258388519287109e+00,2.001818847656250000e+01
6.043123245239257812e+00,6.487910270690917969e+00,1.991697502136230469e+01
6.051695346832275391e+00,6.520703315734863281e+00,1.986429214477539062e+01
6.151139736175537109e+00,5.162141323089599609e+00,1.823619079589843750e+01
5.998832702636718750e+00,6.636563301086425781e+00,1.954173278808593750e+01
6.051228046417236328e+00,7.532632827758789062e+00,2.120558547973632812e+01
6.063849449157714844e+00,8.853573799133300781e+00,2.113727188110351562e+01
6.069929599761962891e+00,7.702039718627929688e+00,2.213070869445800781e+01
6.185930252075195312e+00,6.707455635070800781e+00,1.947702789306640625e+01
6.021187305450439453e+00,6.422950744628906250e+00,1.999972915649414062e+01
5.991558074951171875e+00,7.507462501525878906e+00,2.096005630493164062e+01
5.901734828948974609e+00,6.915225982666015625e+00,1.888529205322265625e+01
6.157488822937011719e+00,7.225930213928222656e+00,1.979378700256347656e+01
6.146807670593261719e+00,6.682093620300292969e+00,1.956905174255371094e+01
6.123381614685058594e+00,6.481337070465087891e+00,1.997314834594726562e+01
6.138326644897460938e+00,5.336712837219238281e+00,1.856920051574707031e+01
6.146312713623046875e+00,5.043060302734375000e+00,1.811513519287109375e+01
6.146070480346679688e+00,4.404680252075195312e+00,1.828260612487792969e+01
6.145431518554687500e+00,3.009040832519531250e+00,1.734182167053222656e+01
6.391144752502441406e+00,3.686388015747070312e+00,1.705809593200683594e+01
6.140516757965087891e+00,4.672177791595458984e+00,1.814027786254882812e+01
6.042549133300781250e+00,4.026981353759765625e+00,1.820126533508300781e+01
5.926022052764892578e+00,3.773086309432983398e+00,1.765899658203125000e+01
5.753451347351074219e+00,3.416779756546020508e+00,1.633962821960449219e+01
6.127189159393310547e+00,2.547160625457763672e+00,1.731346511840820312e+01
6.110208988189697266e+00,3.130519390106201172e+00,1.739901924133300781e+01
6.134961128234863281e+00,3.747386217117309570e+00,1.796950912475585938e+01
6.130111217498779297e+00,4.515643119812011719e+00,1.823863601684570312e+01
6.111855506896972656e+00,5.289864540100097656e+00,1.847610664367675781e+01
6.134119033813476562e+00,4.434549331665039062e+00,1.827805900573730469e+01
6.115993022918701172e+00,5.053812026977539062e+00,1.813747978210449219e+01
6.110520362854003906e+00,5.539697170257568359e+00,1.911575698852539062e+01
6.135280609130859375e+00,4.138450622558593750e+00,1.829884529113769531e+01
6.128597736358642578e+00,3.630140542984008789e+00,1.783399581909179688e+01
6.202130794525146484e+00,3.582224607467651367e+00,1.768952560424804688e+01
6.066586971282958984e+00,4.006419658660888672e+00,1.821428108215332031e+01
6.038092136383056641e+00,3.511347293853759766e+00,1.764882087707519531e+01
6.180316448211669922e+00,4.646673679351806641e+00,1.811139297485351562e+01
6.059144020080566406e+00,4.296314239501953125e+00,1.829868698120117188e+01
6.295197963714599609e+00,3.358007907867431641e+00,1.717988014221191406e+01
6.072227954864501953e+00,3.934130668640136719e+00,1.815964508056640625e+01
6.052992343902587891e+00,4.531990528106689453e+00,1.820083236694335938e+01
6.187699317932128906e+00,4.657103538513183594e+00,1.809349250793457031e+01
6.029210567474365234e+00,3.411753892898559570e+00,1.753204154968261719e+01
6.043138980865478516e+00,4.422162532806396484e+00,1.824431037902832031e+01
6.057219505310058594e+00,4.778789520263671875e+00,1.807116127014160156e+01
6.090333461761474609e+00,3.543389797210693359e+00,1.773379516601562500e+01
6.178958415985107422e+00,4.892357349395751953e+00,1.802523994445800781e+01
6.037545680999755859e+00,4.710237026214599609e+00,1.807635116577148438e+01
6.185167312622070312e+00,4.288641452789306641e+00,1.826403617858886719e+01
6.048899650573730469e+00,3.393069982528686523e+00,1.754330825805664062e+01
6.674673080444335938e+00,2.940856695175170898e+00,1.407172775268554688e+01
6.160760402679443359e+00,3.893353939056396484e+00,1.810701370239257812e+01
6.154597759246826172e+00,3.606374263763427734e+00,1.778800773620605469e+01
5.894904136657714844e+00,2.469232320785522461e+00,1.683962821960449219e+01
6.104547977447509766e+00,1.174571037292480469e+00,1.710541725158691406e+01
