evaluation,mae
2.000000000000000000e+00,2.797714288711547681e+01
1.000000000000000000e+01,2.791094184875488438e+01
2.000000000000000000e+01,2.835112472534179773e+01
3.000000000000000000e+01,2.568196498870849709e+01
4.000000000000000000e+01,2.595828590393066548e+01
5.000000000000000000e+01,2.314590150833129911e+01
6.000000000000000000e+01,2.258100507736206097e+01
7.000000000000000000e+01,2.259671602249145650e+01
8.000000000000000000e+01,2.246826091766357436e+01
9.000000000000000000e+01,2.228896085739135913e+01
1.000000000000000000e+02,2.214922121047973746e+01
