evaluation,mae
2.000000000000000000e+00,3.454059413909912024e+01
1.000000000000000000e+01,2.954220528602600027e+01
2.000000000000000000e+01,2.615839954376220788e+01
3.000000000000000000e+01,2.426948547363281250e+01
4.000000000000000000e+01,2.414390850067138672e+01
5.000000000000000000e+01,2.249960449218750114e+01
6.000000000000000000e+01,2.226473590850829964e+01
7.000000000000000000e+01,2.223626384735107564e+01
8.000000000000000000e+01,2.210325994491577006e+01
9.000000000000000000e+01,2.200756977081298871e+01
1.000000000000000000e+02,2.083838356018066307e+01
