evaluation,mae
2.000000000000000000e+00,2.660605255126953139e+01
1.000000000000000000e+01,9.661680488586425142e+00
2.000000000000000000e+01,7.700534515380859091e+00
3.000000000000000000e+01,5.064627685546875036e+00
4.000000000000000000e+01,2.825576858520507884e+00
5.000000000000000000e+01,7.573216247558594016e-01
6.000000000000000000e+01,4.895386505126952947e-01
7.000000000000000000e+01,3.246803283691406250e-01
8.000000000000000000e+01,1.782764434814453069e-01
9.000000000000000000e+01,3.889953613281250250e-02
1.000000000000000000e+02,5.937423706054687639e-03
