evaluation,mape
2.000000000000000000e+00,8.615707694002401329e-01
1.000000000000000000e+01,5.257220669646082145e-01
2.000000000000000000e+01,4.968634223967197117e-01
3.000000000000000000e+01,4.694722728208629570e-01
4.000000000000000000e+01,4.253309417907385481e-01
5.000000000000000000e+01,3.302354730314916442e-01
6.000000000000000000e+01,2.915487238544527404e-01
7.000000000000000000e+01,2.398986207353885625e-01
8.000000000000000000e+01,1.921440795761094056e-01
9.000000000000000000e+01,1.560951791095152030e-01
1.000000000000000000e+02,1.167214316876555580e-01
