evaluation,mape
2.000000000000000000e+00,9.332466414304773084e-01
1.000000000000000000e+01,7.834861596076049262e-01
2.000000000000000000e+01,6.814857071306438252e-01
3.000000000000000000e+01,6.504895176810243651e-01
4.000000000000000000e+01,6.404300804915900036e-01
5.000000000000000000e+01,6.028539759015428823e-01
6.000000000000000000e+01,5.553734310006583907e-01
7.000000000000000000e+01,5.598903679329579886e-01
8.000000000000000000e+01,5.579732577482557909e-01
9.000000000000000000e+01,5.573736162850414511e-01
1.000000000000000000e+02,5.125831923551065206e-01
