evaluation,mape
2.000000000000000000e+00,6.704738475179464752e-01
1.000000000000000000e+01,2.593027880273542363e-01
2.000000000000000000e+01,2.203495999222191692e-01
3.000000000000000000e+01,2.096122255749677532e-01
4.000000000000000000e+01,1.358038104622981135e-01
5.000000000000000000e+01,1.160513334350731784e-01
6.000000000000000000e+01,8.639551087424837683e-02
7.000000000000000000e+01,4.372131020022854142e-02
8.000000000000000000e+01,3.334834195451328448e-02
9.000000000000000000e+01,2.293409342927358457e-02
1.000000000000000000e+02,1.265816231996191692e-02
