evaluation,mape
2.000000000000000000e+00,8.592876810277227939e-01
1.000000000000000000e+01,7.699220490482828749e-01
2.000000000000000000e+01,7.645582022865445859e-01
3.000000000000000000e+01,6.860075197440974604e-01
4.000000000000000000e+01,6.326992110996665364e-01
5.000000000000000000e+01,5.985665078150159690e-01
6.000000000000000000e+01,5.876222161455056936e-01
7.000000000000000000e+01,5.772141455369184104e-01
8.000000000000000000e+01,5.771027803015101876e-01
9.000000000000000000e+01,5.774854249525251948e-01
1.000000000000000000e+02,5.788828313280450777e-01
