evaluation,mape
2.000000000000000000e+00,7.755835255579345278e-01
1.000000000000000000e+01,6.475971599678396196e-01
2.000000000000000000e+01,3.131416393547969967e-01
3.000000000000000000e+01,2.685698522223889939e-01
4.000000000000000000e+01,2.490856213505480421e-01
5.000000000000000000e+01,1.820681014569363043e-01
6.000000000000000000e+01,1.661163923615016358e-01
7.000000000000000000e+01,1.278623108006844977e-01
8.000000000000000000e+01,1.262828306357312580e-01
9.000000000000000000e+01,1.268231417192228483e-01
1.000000000000000000e+02,1.271093050859074813e-01
