evaluation,mape
2.000000000000000000e+00,7.430554050963106283e-01
1.000000000000000000e+01,3.042149717461338776e-01
2.000000000000000000e+01,2.662748075766409595e-01
3.000000000000000000e+01,2.149734172742521210e-01
4.000000000000000000e+01,1.124522569913074393e-01
5.000000000000000000e+01,1.116434474650186276e-01
6.000000000000000000e+01,6.210863009911319482e-02
7.000000000000000000e+01,6.088795124839730538e-02
8.000000000000000000e+01,5.533531211538551819e-02
9.000000000000000000e+01,5.120086612979139751e-02
1.000000000000000000e+02,4.941506987481401186e-02
