evaluation,mape
2.000000000000000000e+00,8.119161944207068382e-01
1.000000000000000000e+01,6.655874151784252346e-01
2.000000000000000000e+01,6.049616673294356817e-01
3.000000000000000000e+01,3.044023600419941133e-01
4.000000000000000000e+01,2.660572852465810656e-01
5.000000000000000000e+01,2.329529858194244463e-01
6.000000000000000000e+01,2.256465432472880006e-01
7.000000000000000000e+01,2.149787734670067507e-01
8.000000000000000000e+01,1.708199832601702273e-01
9.000000000000000000e+01,1.023088201176600848e-01
1.000000000000000000e+02,8.984462520709796118e-02
