evaluation,mape
2.000000000000000000e+00,6.477307322465716277e-01
1.000000000000000000e+01,6.719853428875643964e-01
2.000000000000000000e+01,6.295543987290023180e-01
3.000000000000000000e+01,5.951531019432451108e-01
4.000000000000000000e+01,6.025909576819253877e-01
5.000000000000000000e+01,5.589533866888900526e-01
6.000000000000000000e+01,5.484751271442547260e-01
7.000000000000000000e+01,5.471640501423908898e-01
8.000000000000000000e+01,5.434833267050609429e-01
9.000000000000000000e+01,5.368504255240793555e-01
1.000000000000000000e+02,5.341278121259750433e-01
