controllable,environmental,output
-6.496111869812011719e+00,-5.028476715087890625e+00,-3.999121856689453125e+01
-6.496199607849121094e+00,-9.042933464050292969e+00,-4.404767608642578125e+01
-6.496198177337646484e+00,-4.677824020385742188e+00,-4.020357131958007812e+01
-6.496199131011962891e+00,-5.642968177795410156e+00,-4.245113754272460938e+01
-6.496199131011962891e+00,-8.769273757934570312e+00,-4.442997741699218750e+01
-6.496109008789062500e+00,-2.083443403244018555e+00,-3.889356994628906250e+01
-6.496199607849121094e+00,-8.383988380432128906e+00,-4.695170974731445312e+01
-6.496172904968261719e+00,-6.227360725402832031e+00,-4.384561538696289062e+01
-6.496198654174804688e+00,-7.611047744750976562e+00,-4.545893478393554688e+01
-6.496198177337646484e+00,-3.157084941864013672e+00,-3.885979080200195312e+01
-6.496198654174804688e+00,-4.320781230926513672e+00,-4.084161376953125000e+01
-6.496189594268798828e+00,-7.186559200286865234e+00,-4.225353622436523438e+01
-6.496132850646972656e+00,-6.978325843811035156e+00,-4.169823455810546875e+01
-6.496184349060058594e+00,-9.896434783935546875e+00,-5.236214065551757812e+01
-6.496197223663330078e+00,-5.408448696136474609e+00,-4.120135879516601562e+01
-6.496087074279785156e+00,-5.869260311126708984e+00,-4.349096679687500000e+01
-6.496199607849121094e+00,-9.418023109436035156e+00,-4.702657318115234375e+01
-6.496166229248046875e+00,-1.633550763130187988e+00,-3.845376968383789062e+01
-6.496192455291748047e+00,-8.096729278564453125e+00,-4.794059371948242188e+01
-6.496149539947509766e+00,-2.243585348129272461e+00,-3.893871688842773438e+01
-6.496109008789062500e+00,-3.387302637100219727e+00,-3.931126403808593750e+01
-6.496197700500488281e+00,-2.607032299041748047e+00,-3.880086517333984375e+01
-6.496199131011962891e+00,-1.303007364273071289e+00,-3.811635208129882812e+01
-6.496199607849121094e+00,-6.653675079345703125e+00,-4.235718154907226562e+01
-6.496182918548583984e+00,-3.842185974121093750e+00,-4.055789184570312500e+01
