evaluation,mape
2.000000000000000000e+00,7.441845019975812381e-01
1.000000000000000000e+01,5.723190262870339051e-01
2.000000000000000000e+01,5.627585563421146908e-01
3.000000000000000000e+01,5.566663089100738482e-01
4.000000000000000000e+01,5.003969393125599074e-01
5.000000000000000000e+01,3.573375932335188798e-01
6.000000000000000000e+01,2.201751062395802538e-01
7.000000000000000000e+01,1.940600546098334711e-01
8.000000000000000000e+01,1.916153058674830156e-01
9.000000000000000000e+01,1.866339657106535488e-01
1.000000000000000000e+02,1.754954017094277063e-01
