evaluation,mape
2.000000000000000000e+00,4.929275555653400698e-01
1.000000000000000000e+01,3.215556057377127464e-01
2.000000000000000000e+01,3.149017231578375431e-01
3.000000000000000000e+01,2.531646744299761442e-01
4.000000000000000000e+01,2.469663894915957447e-01
5.000000000000000000e+01,2.317079002448683700e-01
6.000000000000000000e+01,1.503765999818527932e-01
7.000000000000000000e+01,8.268931649786966098e-02
8.000000000000000000e+01,8.538609312016964825e-02
9.000000000000000000e+01,8.638009775499984333e-02
1.000000000000000000e+02,8.443633612138111422e-02
