controllable,controllable,controllable,controllable,controllable,dynamic,output
2.315614691005762893e-01,8.828464923018997101e-02,5.207635122087467261e-01,3.316391879473007398e-01,3.489618421529077086e-01,6.172984012143741817e-01,3.048933898873570580e+00
4.286594986915588379e-01,2.416920065879821777e-01,1.747542321681976318e-01,1.911166906356811523e-01,1.294267177581787109e-01,3.716652095317840576e-01,6.814081072807312012e-01
2.315580844879150391e-01,8.828178048133850098e-02,5.207665562629699707e-01,3.316362500190734863e-01,3.489709496498107910e-01,4.563366770744323730e-01,2.252144098281860352e+00
2.485833913087844849e-01,1.024556308984756470e-01,5.060773491859436035e-01,3.484967052936553955e-01,3.001188337802886963e-01,5.085039734840393066e-01,2.597879171371459961e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.900909781455993652e-01,4.907674156129360199e-04
0.000000000000000000e+00,1.000000000000000000e+00,4.688653945922851562e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.945054531097412109e-01,1.965478435158729553e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.854109525680541992e-01,1.000000000000000000e+00,1.444662362337112427e-01,2.025792840868234634e-03
2.113919258117675781e-01,8.148701488971710205e-02,3.476576879620552063e-03,8.576389551162719727e-01,7.612661272287368774e-02,2.355224639177322388e-01,1.138212718069553375e-02
3.969253003597259521e-01,2.978065796196460724e-02,7.718800902366638184e-01,3.565682098269462585e-02,9.408180713653564453e-01,3.302073180675506592e-01,1.220672354102134705e-01
9.679127335548400879e-01,1.360584348440170288e-01,3.417603373527526855e-01,9.095444530248641968e-02,8.675160408020019531e-01,3.069007098674774170e-01,8.852845639921724796e-04
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.775276482105255127e-01,1.000000000000000000e+00,5.040830373764038086e-01,8.727751672267913818e-03
1.876131445169448853e-02,0.000000000000000000e+00,4.420379996299743652e-01,3.426724076271057129e-01,0.000000000000000000e+00,4.828518033027648926e-01,4.930953085422515869e-01
2.505138218402862549e-01,2.165588177740573883e-02,4.229659736156463623e-01,2.754808068275451660e-01,9.444515705108642578e-01,4.647698104381561279e-01,4.083472490310668945e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.189986646175384521e-01,6.234663724899291992e-01,2.220213413238525391e-03
1.712795495986938477e-01,0.000000000000000000e+00,4.821240007877349854e-01,9.160636365413665771e-02,3.117660582065582275e-01,7.126814723014831543e-01,2.239962816238403320e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.588204920291900635e-01,1.000000000000000000e+00,4.312614500522613525e-01,5.432885885238647461e-01,2.784167591016739607e-04
3.779375851154327393e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.725377321243286133e-01,5.133365988731384277e-01,4.238590225577354431e-02
