evaluation,mae
2.000000000000000000e+00,1.781742172241211009e+00
1.000000000000000000e+01,1.555529525279998770e+00
2.000000000000000000e+01,5.555588769912719327e-01
3.000000000000000000e+01,6.899128675460814986e-01
4.000000000000000000e+01,5.381823277473449796e-01
5.000000000000000000e+01,5.923118120431900557e-01
6.000000000000000000e+01,2.767252826690673739e-01
7.000000000000000000e+01,9.159025669097900502e-02
8.000000000000000000e+01,9.997888565063477173e-02
9.000000000000000000e+01,1.042984437942504894e-01
1.000000000000000000e+02,1.137262964248657166e-01
