evaluation,mae
2.000000000000000000e+00,2.295736827850341832e+00
1.000000000000000000e+01,1.256994929313659748e+00
2.000000000000000000e+01,1.380279431343078622e+00
3.000000000000000000e+01,5.933275175094604448e-01
4.000000000000000000e+01,1.886242580413818315e-01
5.000000000000000000e+01,1.824253606796264748e-01
6.000000000000000000e+01,9.358146190643309992e-02
7.000000000000000000e+01,8.374227046966552235e-02
8.000000000000000000e+01,8.340711593627929410e-02
9.000000000000000000e+01,8.116292953491210938e-02
1.000000000000000000e+02,8.237275362014770397e-02
