evaluation,mae
2.000000000000000000e+00,2.378969608545303149e+00
1.000000000000000000e+01,1.808447577953338659e+00
2.000000000000000000e+01,1.885900921821594300e+00
3.000000000000000000e+01,1.560025582313537607e+00
4.000000000000000000e+01,1.453921699523925692e+00
5.000000000000000000e+01,1.163599311113357571e+00
6.000000000000000000e+01,9.386377143859863104e-01
7.000000000000000000e+01,9.542400074005127353e-01
8.000000000000000000e+01,9.540907084941864236e-01
9.000000000000000000e+01,9.636524009704590110e-01
1.000000000000000000e+02,9.976442337036133257e-01
