evaluation,mae
2.000000000000000000e+00,2.424154586493969088e+00
1.000000000000000000e+01,1.809653882980346573e+00
2.000000000000000000e+01,5.496105766296386363e-01
3.000000000000000000e+01,8.193960964679718462e-01
4.000000000000000000e+01,4.538069629669189697e-01
5.000000000000000000e+01,4.746173202991485485e-01
6.000000000000000000e+01,4.766875302791595548e-01
7.000000000000000000e+01,4.716267812252044611e-01
8.000000000000000000e+01,4.703233742713928134e-01
9.000000000000000000e+01,4.698161220550536865e-01
1.000000000000000000e+02,4.697498631477355913e-01
