evaluation,mae
2.000000000000000000e+00,2.414271674156188929e+00
1.000000000000000000e+01,2.158964310884475601e+00
2.000000000000000000e+01,1.479848893880844063e+00
3.000000000000000000e+01,1.578954599499702516e+00
4.000000000000000000e+01,1.188561944961547878e+00
5.000000000000000000e+01,1.109339187145233163e+00
6.000000000000000000e+01,1.053701174259185747e+00
7.000000000000000000e+01,1.372942750453948868e+00
8.000000000000000000e+01,1.182570614814758336e+00
9.000000000000000000e+01,1.162243340015411297e+00
1.000000000000000000e+02,1.165236485004425004e+00
