evaluation,mae
2.000000000000000000e+00,2.506994240693748210e+00
1.000000000000000000e+01,2.468031926751136584e+00
2.000000000000000000e+01,2.265080184638500249e+00
3.000000000000000000e+01,2.052128474116325485e+00
4.000000000000000000e+01,1.353631734251975915e+00
5.000000000000000000e+01,1.270355067849159303e+00
6.000000000000000000e+01,1.116117067337036195e+00
7.000000000000000000e+01,1.108448317050933829e+00
8.000000000000000000e+01,1.043646001815795810e+00
9.000000000000000000e+01,6.623331546783447488e-01
1.000000000000000000e+02,2.801752853393554843e-01
