evaluation,mae
2.000000000000000000e+00,2.474141347706317884e+00
1.000000000000000000e+01,2.452479735910892522e+00
2.000000000000000000e+01,2.470533080101013024e+00
3.000000000000000000e+01,1.744766383171081570e+00
4.000000000000000000e+01,1.887592359185218838e+00
5.000000000000000000e+01,1.230562252998351980e+00
6.000000000000000000e+01,7.973558187484741655e-01
7.000000000000000000e+01,7.898967075347900213e-01
8.000000000000000000e+01,7.704000997543335449e-01
9.000000000000000000e+01,7.803727865219116655e-01
1.000000000000000000e+02,7.751324892044066939e-01
