evaluation,mae
2.000000000000000000e+00,2.623815500438213544e+00
1.000000000000000000e+01,2.554468477964401352e+00
2.000000000000000000e+01,2.472047868371009649e+00
3.000000000000000000e+01,2.459927343726158178e+00
4.000000000000000000e+01,1.936645094156265179e+00
5.000000000000000000e+01,1.581427131891250504e+00
6.000000000000000000e+01,1.395918028354644846e+00
7.000000000000000000e+01,1.363020716905593899e+00
8.000000000000000000e+01,1.326077196598052899e+00
9.000000000000000000e+01,1.311976606845855819e+00
1.000000000000000000e+02,1.281366333961486914e+00
