evaluation,mae
2.000000000000000000e+00,2.500068237334490018e+00
1.000000000000000000e+01,2.480467226505279399e+00
2.000000000000000000e+01,2.449696716368198413e+00
3.000000000000000000e+01,1.999465491175651533e+00
4.000000000000000000e+01,1.510906050801277267e+00
5.000000000000000000e+01,1.205395828485488874e+00
6.000000000000000000e+01,9.260744476318358842e-01
7.000000000000000000e+01,5.889958047866821200e-01
8.000000000000000000e+01,6.052557134628295810e-01
9.000000000000000000e+01,6.089024591445922896e-01
1.000000000000000000e+02,5.949849128723144753e-01
