evaluation,mae
2.000000000000000000e+00,2.394437524676322759e+00
1.000000000000000000e+01,2.289455301761627037e+00
2.000000000000000000e+01,2.152778113186359477e+00
3.000000000000000000e+01,2.042577493786811971e+00
4.000000000000000000e+01,1.488588225245475849e+00
5.000000000000000000e+01,1.379524606466293379e+00
6.000000000000000000e+01,9.033283495903015048e-01
7.000000000000000000e+01,6.623232531547545987e-01
8.000000000000000000e+01,7.801626515388488947e-01
9.000000000000000000e+01,7.060014629364013139e-01
1.000000000000000000e+02,6.601264286041259588e-01
